report_date,region,class,commodity,variety,organic,unit,environment,price_min,price_max,current_ad_count,current_wtd_avg_price,priorwk_ad_count,priorwk_wtd_avg_price,prioryr_ad_count,prioryr_wtd_avg_price
09/27/2024,Southcentral,Fruit,Avocados,HASS,No,each,N/A,0.49,1.98,762,0.83,,,,
09/27/2024,Southcentral,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2.48,2.48,14,2.48,,,,
09/27/2024,Southcentral,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,1,2.5,168,2.43,,,,
09/27/2024,Southcentral,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.42,0.5,94,0.48,,,,
09/27/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.25,2.5,114,1.76,,,,
09/27/2024,Southcentral,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.84,0.99,169,0.91,,,,
09/27/2024,Southcentral,Fruit,Avocados,HASS,Yes,each,N/A,1.25,2,199,1.65,,,,
09/27/2024,Southwest,Fruit,Avocados,HASS,No,each,N/A,0.33,1.67,216,1.02,,,,
09/27/2024,Southwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.33,0.5,67,0.48,,,,
09/27/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.25,2,129,1.62,,,,
09/27/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.88,1.67,728,1.49,,,,
09/27/2024,Southwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,2.99,410,1.98,,,,
09/27/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,Yes,each,N/A,2.49,2.49,14,2.49,,,,
09/27/2024,Northwest,Fruit,Avocados,HASS,No,each,N/A,1.25,1.25,14,1.25,,,,
09/27/2024,Midwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,13,1.25,,,,
09/27/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.66,1.67,89,1.43,,,,
09/27/2024,Midwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.99,1.5,120,1.47,,,,
09/27/2024,Midwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,1.5,1.5,7,1.5,,,,
09/27/2024,Midwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.79,0.79,245,0.79,,,,
09/27/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.6,1.67,617,0.98,,,,
09/27/2024,National,Fruit,Avocados,Hass-Marked Medium,Yes,each,N/A,,,14,2.49,21,0.98,,
09/27/2024,National,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,,,61,1.49,,,7,2.49
09/27/2024,National,Fruit,Avocados,HASS,Yes,each,N/A,,,769,1.89,183,1.35,1005,1.93
09/27/2024,National,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,,,1654,1.36,1171,1.26,1637,1.06
09/27/2024,National,Fruit,Avocados,Hass-Marked Large,No,each,N/A,,,426,1.58,123,1.5,1050,1.41
09/27/2024,National,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,,,7,1.5,19,2.5,236,2.44
09/27/2024,National,Fruit,Avocados,Hass-Marked Small,No,each,N/A,,,406,0.67,243,0.49,92,0.57
09/27/2024,National,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,,,168,2.43,160,2.5,,
09/27/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,,,94,2.06,48,1.42,395,2.5
09/27/2024,National,Fruit,Avocados,HASS,No,each,N/A,,,4963,1.21,5545,1.26,5091,1.15
09/27/2024,Alaska,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,3.99,3.99,9,3.99,,,,
09/27/2024,Alaska,Fruit,Avocados,Hass-Marked Small,No,each,N/A,1.5,1.5,1,1.5,,,,
09/27/2024,Alaska,Fruit,Avocados,HASS,No,each,N/A,1.5,1.78,16,1.67,,,,
09/27/2024,Hawaii,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,2.34,2.34,4,2.34,,,,
09/27/2024,Northwest,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,1.49,1.49,61,1.49,,,,
09/27/2024,Northwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,26,1.25,,,,
09/27/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.88,1.67,460,1.16,,,,
09/27/2024,Northwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2,2,6,2,,,,
09/20/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.99,2,865,1.33,,,,
09/20/2024,Northeast,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,2.5,2.5,19,2.5,,,,
09/20/2024,Northeast,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.25,1.67,131,1.64,,,,
09/20/2024,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,2.5,2.5,10,2.5,,,,
09/20/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,0.5,0.5,31,0.5,,,,
09/20/2024,Southeast,Fruit,Avocados,HASS,No,each,N/A,0.44,2.99,2081,1.28,,,,
09/20/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,0.99,0.99,34,0.99,,,,
09/20/2024,Southeast,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.99,0.99,15,0.99,,,,
09/20/2024,Southeast,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1,1.67,138,1.42,,,,
09/20/2024,Southcentral,Fruit,Avocados,HASS,No,each,N/A,0.44,3.98,910,1.2,,,,
09/20/2024,Southcentral,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2.48,2.48,14,2.48,,,,
09/20/2024,Southcentral,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,2.5,2.5,160,2.5,,,,
09/20/2024,Southcentral,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.44,0.98,94,0.55,,,,
09/20/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.97,1.5,31,1.21,,,,
09/20/2024,Southcentral,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.84,0.99,128,0.88,,,,
09/20/2024,Southcentral,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,92,1.25,,,,
09/20/2024,Southwest,Fruit,Avocados,HASS,No,each,N/A,0.33,1.5,624,1.13,,,,
09/20/2024,Southwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.33,0.33,116,0.33,,,,
09/20/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2,2,51,2,,,,
09/20/2024,Southwest,Fruit,Avocados,Various Greenskin Marked Extra Large,No,each,N/A,0.99,0.99,6,0.99,,,,
09/20/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.89,1.67,508,1.22,,,,
09/20/2024,Southwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,2,42,1.38,,,,
09/20/2024,Northwest,Fruit,Avocados,HASS,No,each,N/A,1,3,327,1.23,,,,
09/20/2024,Midwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,13,1.25,,,,
09/20/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.69,1.67,87,1.45,,,,
09/20/2024,Midwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.69,1.67,26,1.15,,,,
09/20/2024,Midwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.5,1.5,25,0.94,,,,
09/20/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.69,1.99,738,1.33,,,,
09/20/2024,National,Fruit,Avocados,Hass-Marked Medium,Yes,each,N/A,,,21,0.98,14,2.49,,
09/20/2024,National,Fruit,Avocados,HASS,Yes,each,N/A,,,183,1.35,173,1.27,1260,1.77
09/20/2024,National,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,,,1171,1.26,2086,1.12,1530,0.83
09/20/2024,National,Fruit,Avocados,Various Greenskin Marked Extra Large,No,each,N/A,,,6,0.99,,,,
09/20/2024,National,Fruit,Avocados,Hass-Marked Large,No,each,N/A,,,123,1.5,378,1.64,606,1.25
09/20/2024,National,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,,,19,2.5,89,2.85,99,1.91
09/20/2024,National,Fruit,Avocados,Hass-Marked Small,No,each,N/A,,,243,0.49,262,0.42,173,0.38
09/20/2024,National,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,,,160,2.5,8,2,,
09/20/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,,,48,1.42,83,1.57,66,1.66
09/20/2024,National,Fruit,Avocados,HASS,No,each,N/A,,,5545,1.26,6131,1.04,5627,1.11
09/20/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,,,31,0.5,,,,
09/20/2024,Alaska,Fruit,Avocados,HASS,No,each,N/A,1.69,1.69,2,1.69,,,,
09/20/2024,Hawaii,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,2.33,2.33,4,2.33,,,,
09/20/2024,Hawaii,Fruit,Avocados,HASS,No,each,N/A,1.67,1.67,23,1.67,,,,
09/20/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,Yes,each,N/A,0.98,0.98,21,0.98,,,,
09/20/2024,Northwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,26,1.25,,,,
09/20/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1,1.67,179,1.12,,,,
09/20/2024,Northwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.68,0.68,8,0.68,,,,
09/13/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.69,2,1733,1.07,,,,
09/13/2024,Northeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.5,1.5,17,1.5,,,,
09/13/2024,Northeast,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.25,1.67,131,1.64,,,,
09/13/2024,Southeast,Fruit,Avocados,HASS,No,each,N/A,0.69,2.99,2281,1.02,,,,
09/13/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,0.98,1.98,66,1.59,,,,
09/13/2024,Southeast,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.88,0.88,463,0.88,,,,
09/13/2024,Southcentral,Fruit,Avocados,HASS,No,per lb,N/A,0.89,0.89,34,0.89,,,,
09/13/2024,Southcentral,Fruit,Avocados,HASS,No,each,N/A,0.5,2.49,620,1.12,,,,
09/13/2024,Southcentral,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,2,2,8,2,,,,
09/13/2024,Southcentral,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.33,0.99,117,0.47,,,,
09/13/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2,2.49,160,2.39,,,,
09/13/2024,Southcentral,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.49,0.99,451,0.62,,,,
09/13/2024,Southcentral,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,92,1.25,,,,
09/13/2024,Southwest,Fruit,Avocados,HASS,No,each,N/A,1.25,2,146,1.37,,,,
09/13/2024,Southwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.25,0.4,131,0.36,,,,
09/13/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.33,2,97,1.21,,,,
09/13/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.88,1.67,766,1.44,,,,
09/13/2024,Southwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.5,42,1.33,,,,
09/13/2024,Southwest,Fruit,Avocados,Hass-Marked Extra Large,Yes,each,N/A,3.99,3.99,8,3.99,,,,
09/13/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,Yes,each,N/A,2.49,2.49,14,2.49,,,,
09/13/2024,Northwest,Fruit,Avocados,HASS,No,each,N/A,1,1.5,119,1.2,,,,
09/13/2024,Northwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,2.98,2.98,81,2.98,,,,
09/13/2024,Midwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,13,1.25,,,,
09/13/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.69,1.67,92,1.41,,,,
09/13/2024,Midwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.99,1,121,1,,,,
09/13/2024,Midwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,1.5,1.5,8,1.5,,,,
09/13/2024,Midwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.5,0.5,14,0.5,,,,
09/13/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.69,1.67,1232,0.94,,,,
09/13/2024,National,Fruit,Avocados,Hass-Marked Medium,Yes,each,N/A,,,14,2.49,,,,
09/13/2024,National,Fruit,Avocados,Hass-Marked Extra Large,Yes,each,N/A,,,8,3.99,,,,
09/13/2024,National,Fruit,Avocados,Hass-Marked Small,Yes,each,N/A,,,23,1.99,,,,
09/13/2024,National,Fruit,Avocados,HASS,Yes,each,N/A,,,173,1.27,190,1.36,922,1.89
09/13/2024,National,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,,,2086,1.12,1739,1.28,899,1.1
09/13/2024,National,Fruit,Avocados,Hass-Marked Large,No,each,N/A,,,378,1.64,69,2.13,441,1.43
09/13/2024,National,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,,,89,2.85,6,2.5,35,2.82
09/13/2024,National,Fruit,Avocados,Hass-Marked Small,No,each,N/A,,,262,0.42,390,0.48,99,0.34
09/13/2024,National,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,,,8,2,,,39,1.25
09/13/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,,,83,1.57,1419,2.49,435,2.87
09/13/2024,National,Fruit,Avocados,HASS,No,each,N/A,,,6131,1.04,1965,1.15,7199,0.96
09/13/2024,National,Fruit,Avocados,HASS,No,per lb,N/A,,,34,0.89,,,,
09/13/2024,Alaska,Fruit,Avocados,HASS,No,each,N/A,1.5,3.99,11,3.54,,,,
09/13/2024,Hawaii,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,2.34,2.34,4,2.34,,,,
09/13/2024,Northwest,Fruit,Avocados,Hass-Marked Small,Yes,each,N/A,1.99,1.99,23,1.99,,,,
09/13/2024,Northwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,26,1.25,,,,
09/13/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.99,2,183,1.15,,,,
09/06/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.99,1.67,453,1.46,,,,
09/06/2024,Northeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2,2.5,224,2.42,,,,
09/06/2024,Northeast,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.5,1.66,144,1.53,,,,
09/06/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,0.99,0.99,34,0.99,,,,
09/06/2024,Southeast,Fruit,Avocados,HASS,No,each,N/A,0.98,1.67,659,1.35,,,,
09/06/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2.5,2.5,1195,2.5,,,,
09/06/2024,Southeast,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.5,1.5,86,1.5,,,,
09/06/2024,Southcentral,Fruit,Avocados,HASS,No,each,N/A,0.5,2.48,583,0.9,,,,
09/06/2024,Southcentral,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.33,0.33,65,0.33,,,,
09/06/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2.5,2.5,18,2.5,,,,
09/06/2024,Southcentral,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.75,1,182,0.9,,,,
09/06/2024,Southcentral,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,92,1.25,,,,
09/06/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.5,2.5,9,2.5,,,,
09/06/2024,Southwest,Fruit,Avocados,HASS,No,each,N/A,0.33,0.99,153,0.38,,,,
09/06/2024,Southwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.5,0.5,317,0.5,,,,
09/06/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2,2,51,2,,,,
09/06/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.88,1.67,1057,1.3,,,,
09/06/2024,Southwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.5,36,1.34,,,,
09/06/2024,Southwest,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.5,2.5,26,2.5,,,,
09/06/2024,Northwest,Fruit,Avocados,HASS,No,each,N/A,1.25,1.25,36,1.25,,,,
09/06/2024,Northwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.68,0.68,8,0.68,,,,
09/06/2024,Northwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,2.5,2.5,6,2.5,,,,
09/06/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.99,2,183,1.15,,,,
09/06/2024,Northwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.99,49,1.6,,,,
09/06/2024,Hawaii,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,2.34,2.34,4,2.34,,,,
09/06/2024,Alaska,Fruit,Avocados,Hass-Marked Small,No,each,N/A,1.79,1.79,1,1.79,,,,
09/06/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,,,34,0.99,,,,
09/06/2024,National,Fruit,Avocados,HASS,No,each,N/A,,,1965,1.15,3129,0.98,4080,1.16
09/06/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,,,1419,2.49,1255,2.52,75,2.42
09/06/2024,National,Fruit,Avocados,Hass-Marked Small,No,each,N/A,,,390,0.48,188,0.48,155,0.41
09/06/2024,National,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,,,6,2.5,103,1.19,218,2.5
09/06/2024,National,Fruit,Avocados,Hass-Marked Large,No,each,N/A,,,69,2.13,341,1.44,1535,1.57
09/06/2024,National,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,,,1739,1.28,882,0.99,1195,1.35
09/06/2024,National,Fruit,Avocados,HASS,Yes,each,N/A,,,190,1.36,308,1.62,464,1.73
09/06/2024,National,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,,,35,2.5,9,2.5,,
09/06/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.99,1.29,81,1.06,,,,
09/06/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.69,1.67,87,1.47,,,,
09/06/2024,Midwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,13,1.25,,,,
08/30/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.79,1.5,859,1.05,,,,
08/30/2024,Northeast,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,2.5,2.5,190,2.5,,,,
08/30/2024,Southeast,Fruit,Avocados,HASS,No,each,N/A,0.67,1.88,1549,0.98,,,,
08/30/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2.5,2.99,1235,2.52,,,,
08/30/2024,Southeast,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.5,0.5,119,0.5,,,,
08/30/2024,Southcentral,Fruit,Avocados,HASS,No,each,N/A,0.5,2.5,167,0.8,,,,
08/30/2024,Southcentral,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2.5,2.5,14,2.5,,,,
08/30/2024,Southcentral,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,2,2,8,2,,,,
08/30/2024,Southcentral,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.45,0.45,65,0.45,,,,
08/30/2024,Southcentral,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,1.19,1.19,68,1.19,,,,
08/30/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.5,2.5,50,2.04,,,,
08/30/2024,Southcentral,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,92,1.25,,,,
08/30/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.5,2.5,9,2.5,,,,
08/30/2024,Southwest,Fruit,Avocados,HASS,No,each,N/A,0.5,2.29,501,0.9,,,,
08/30/2024,Southwest,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2.5,2.5,6,2.5,,,,
08/30/2024,Southwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.34,0.5,123,0.49,,,,
08/30/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.25,2,291,1.34,,,,
08/30/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.99,1.5,544,1.07,,,,
08/30/2024,Southwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,2,177,1.9,,,,
08/30/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,Yes,each,N/A,2.59,2.59,14,2.59,,,,
08/30/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.99,0.99,131,0.99,,,,
08/30/2024,Northwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,26,1.25,,,,
08/30/2024,National,Fruit,Avocados,HASS,No,each,N/A,,,3129,0.98,4365,0.97,6232,1.04
08/30/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,,,1255,2.52,1704,2.82,1561,2.5
08/30/2024,National,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,,,198,2.48,190,2.5,,
08/30/2024,National,Fruit,Avocados,Hass-Marked Small,No,each,N/A,,,188,0.48,69,0.5,,
08/30/2024,National,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,,,103,1.19,52,1.91,,
08/30/2024,National,Fruit,Avocados,Hass-Marked Large,No,each,N/A,,,341,1.44,166,1.9,,
08/30/2024,National,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,,,882,0.99,824,1.53,,
08/30/2024,National,Fruit,Avocados,HASS,Yes,each,N/A,,,308,1.62,170,1.35,470,1.51
08/30/2024,National,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,,,9,2.5,,,,
08/30/2024,National,Fruit,Avocados,Hass-Marked Medium,Yes,each,N/A,,,14,2.59,,,,
08/30/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.5,1.29,53,1.11,,,,
08/30/2024,Midwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,1.19,1.19,35,1.19,,,,
08/30/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.69,1.25,88,1.14,,,,
08/30/2024,Midwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,13,1.25,,,,
08/23/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.79,1.66,1879,0.97,,,,
08/23/2024,Northeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.99,1.99,74,1.99,,,,
08/23/2024,Northeast,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,2.5,2.5,190,2.5,,,,
08/23/2024,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,3,3,10,3,,,,
08/23/2024,Southeast,Fruit,Avocados,HASS,No,each,N/A,0.79,1.67,1023,1.04,,,,
08/23/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.99,3,1601,2.86,,,,
08/23/2024,Southeast,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.99,0.99,15,0.99,,,,
08/23/2024,Southcentral,Fruit,Avocados,HASS,No,each,N/A,0.49,2.49,521,0.78,,,,
08/23/2024,Southcentral,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2.5,2.5,29,2.5,,,,
08/23/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.99,2,116,1.99,,,,
08/23/2024,Southcentral,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.98,0.99,132,0.98,,,,
08/23/2024,Southcentral,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,92,1.25,,,,
08/23/2024,Southwest,Fruit,Avocados,HASS,No,each,N/A,1.5,1.5,8,1.5,,,,
08/23/2024,Southwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.5,0.5,69,0.5,,,,
08/23/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.99,2,35,1.99,,,,
08/23/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.5,2,405,1.52,,,,
08/23/2024,Southwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,29,1.25,,,,
08/23/2024,Northwest,Fruit,Avocados,HASS,No,each,N/A,1.29,2,102,1.84,,,,
08/23/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.79,1.79,287,1.79,,,,
08/23/2024,Northwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,26,1.25,,,,
08/23/2024,Alaska,Fruit,Avocados,HASS,No,each,N/A,1.79,1.79,2,1.79,,,,
08/23/2024,Alaska,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,3.99,3.99,9,3.99,,,,
08/23/2024,Alaska,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2.99,2.99,1,2.99,,,,
08/23/2024,Alaska,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,2.29,2.29,11,2.29,,,,
08/23/2024,National,Fruit,Avocados,HASS,No,each,N/A,,,4365,0.97,2648,1.33,7203,0.97
08/23/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,,,1704,2.82,1636,2.85,435,2.41
08/23/2024,National,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,,,190,2.5,190,2.5,,
08/23/2024,National,Fruit,Avocados,Hass-Marked Small,No,each,N/A,,,69,0.5,9,0.25,,
08/23/2024,National,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,,,52,1.91,114,2.5,,
08/23/2024,National,Fruit,Avocados,Hass-Marked Large,No,each,N/A,,,166,1.9,533,1.59,,
08/23/2024,National,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,,,824,1.53,916,1.26,,
08/23/2024,National,Fruit,Avocados,HASS,Yes,each,N/A,,,170,1.35,647,1.91,1018,1.61
08/23/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.79,1.99,832,0.87,,,,
08/23/2024,Midwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,1.5,1.99,52,1.91,,,,
08/23/2024,Midwest,Fruit,Avocados,HASS,Yes,each,N/A,1.25,1.25,13,1.25,,,,
08/16/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.59,2.5,851,1.27,,,,
08/16/2024,Northeast,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,2.5,2.5,190,2.5,,,,
08/16/2024,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,3,3,10,3,,,,
08/16/2024,Southeast,Fruit,Avocados,HASS,No,each,N/A,0.59,1.67,647,1.19,,,,
